order,time
10,28800
20,49300
30,67500
40,86000
50,116300
60,126500
70,164700
80,214100
90,222200
100,351800
110,279900
120,466500
130,575600
140,444500
150,662100
160,1298600
170,761800
180,1039800
190,1104600
200,1607100
210,1508700
220,2235600
230,2699000
240,3004600
250,3069300
260,2919800
270,3771300
280,6525000
290,8100300
300,3079600
310,9287900
320,8578200
330,5002400
340,11875400
