order,time
10,33000
20,44500
30,64200
40,100900
50,93100
60,122800
70,149800
80,184000
90,192800
100,258600
110,282600
120,321600
130,277700
140,513000
150,674600
160,428600
170,631400
180,713200
190,857800
200,1018200
210,1275600
220,1012800
230,1352800
240,2040900
250,1994700
260,2100500
270,2001800
280,3214300
290,2515800
300,2643500
310,3273300
320,5639900
330,4366100
340,5114000
350,5368900
360,2830900
370,6453000
380,4874500
390,9784400
