order,density,time
24,11.666666666666666,444126664
24,12.0,630304630
24,12.333333333333334,794292036
24,12.666666666666666,906863556
24,13.0,1435016706
24,13.333333333333334,1446039895
24,13.666666666666666,1589375049
24,14.0,2397736953
24,14.333333333333334,2298278394
24,14.666666666666666,2790089289
24,15.0,3216477452
27,0.0,8813
27,0.3333333333333333,28757
27,0.6666666666666666,31211
27,1.0,33397
27,1.3333333333333333,35940
27,1.6666666666666667,38627
27,2.0,41428
27,2.3333333333333335,44403
27,2.6666666666666665,47160
27,3.0,51774
27,3.3333333333333335,58216
27,3.6666666666666665,65129
27,4.0,74747
27,4.333333333333333,116641
27,4.666666666666667,505420
27,5.0,610376
27,5.333333333333333,744644
27,5.666666666666667,1820989
27,6.0,2773440
27,6.333333333333333,5259275
27,6.666666666666667,7463469
27,7.0,14456549
27,7.333333333333333,19240808
27,7.666666666666667,36477819
27,8.0,67936151
27,8.333333333333334,92896850
27,8.666666666666666,132756609
27,9.0,172031326
27,9.333333333333334,280272198
27,9.666666666666666,453687554
27,10.0,483495665
27,10.333333333333334,838271782
27,10.666666666666666,1115326367
27,11.0,1368236466
27,11.333333333333334,2010004859
27,11.666666666666666,2194409243
27,12.0,3425091322
27,12.333333333333334,2958940232
27,12.666666666666666,3496968671
27,13.0,3967912189
27,13.333333333333334,6113742685
27,13.666666666666666,7141151674
27,14.0,7323123663
27,14.333333333333334,10203109414
27,14.666666666666666,10548990003
27,15.0,13469299224
